SK_ID_CURR,TARGET,age,years_employed,income_group,employment_group,age_group,annuity_group,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,loan_income_ratio,annuity_income_ratio,income_per_person,bureau_loan_count,active_loan_count,closed_loan_count,total_external_credit,previous_application_count,approved_application_count,refused_application_count
407580,0,37.83287671232877,6.701369863013698,Very Low,5-10 Years,30-40,Moderate Burden,Secondary / secondary special,Separated,House / apartment,Laborers,99000.0,270000.0,17707.5,2.727272727272727,0.17886363636363636,49500.0,11.0,6.0,5.0,460566.18,1.0,1.0,0.0
329756,0,45.153424657534245,9.53972602739726,Very Low,5-10 Years,40-50,Very Low Burden,Secondary / secondary special,Married,House / apartment,,67500.0,45000.0,5467.5,0.6666666666666666,0.081,33750.0,2.0,2.0,0.0,563400.0,12.0,7.0,5.0
249970,0,32.586301369863016,2.0,Very High,0-2 Years,30-40,High Burden,Secondary / secondary special,Married,With parents,Accountants,360000.0,1260000.0,84676.5,3.5,0.2352125,180000.0,2.0,0.0,2.0,1882381.5,4.0,2.0,0.0
447774,0,29.465753424657535,9.183561643835617,Very High,5-10 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,Core staff,382500.0,259794.0,28107.0,0.6792,0.07348235294117647,191250.0,6.0,2.0,4.0,15566121.45,11.0,9.0,0.0
123964,0,55.553424657534244,18.323287671232876,Medium,10-20 Years,50-60,Moderate Burden,Secondary / secondary special,Married,House / apartment,,157500.0,263686.5,25816.5,1.6742,0.1639142857142857,78750.0,8.0,2.0,5.0,1693852.65,3.0,2.0,0.0
237837,0,58.61095890410959,24.27123287671233,High,20+ Years,50-60,Moderate Burden,Secondary / secondary special,Widow,House / apartment,Cooking staff,202500.0,916470.0,29695.5,4.525777777777778,0.14664444444444444,202500.0,17.0,8.0,9.0,2349016.245,7.0,4.0,2.0
292282,0,42.67123287671233,10.241095890410959,High,10-20 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,180000.0,450000.0,22977.0,2.5,0.12765,90000.0,5.0,1.0,4.0,2090677.185,1.0,1.0,0.0
390362,1,41.92054794520548,6.104109589041096,High,5-10 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,,180000.0,948582.0,33736.5,5.2699,0.187425,90000.0,9.0,3.0,6.0,1580566.5,4.0,4.0,0.0
300693,0,52.602739726027394,6.136986301369863,Low,5-10 Years,50-60,High Burden,Secondary / secondary special,Civil marriage,House / apartment,,135000.0,942300.0,27679.5,6.98,0.20503333333333335,67500.0,7.0,1.0,6.0,1446628.5,2.0,2.0,0.0
140099,0,36.26575342465753,12.334246575342465,High,10-20 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,180000.0,743697.0,50031.0,4.13165,0.27795,90000.0,2.0,1.0,1.0,191245.5,2.0,2.0,0.0
337318,0,44.66575342465753,6.375342465753425,Very Low,5-10 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,54000.0,148500.0,8185.5,2.75,0.15158333333333332,13500.0,2.0,0.0,2.0,123210.0,1.0,1.0,0.0
313021,0,50.032876712328765,10.158904109589042,Medium,10-20 Years,50-60,Very Low Burden,Secondary / secondary special,Married,House / apartment,,157500.0,423000.0,16074.0,2.6857142857142855,0.10205714285714286,78750.0,22.0,5.0,17.0,3385167.8850000002,17.0,10.0,4.0
382031,0,61.97808219178082,,High,,60-70,Moderate Burden,Secondary / secondary special,Separated,House / apartment,,225000.0,1350000.0,39604.5,6.0,0.17602,225000.0,8.0,2.0,6.0,3764016.0,5.0,3.0,0.0
199412,0,26.301369863013697,1.5424657534246575,Very Low,0-2 Years,20-30,Moderate Burden,Secondary / secondary special,Single / not married,House / apartment,,58500.0,180000.0,9000.0,3.076923076923077,0.15384615384615385,29250.0,2.0,1.0,1.0,35352.0,2.0,2.0,0.0
449236,0,45.104109589041094,,Very Low,,40-50,High Burden,Secondary / secondary special,Single / not married,House / apartment,,81000.0,327024.0,18904.5,4.037333333333334,0.2333888888888889,81000.0,3.0,0.0,3.0,227610.0,5.0,4.0,1.0
149632,0,38.087671232876716,3.591780821917808,Low,2-5 Years,30-40,Very Low Burden,Secondary / secondary special,Married,House / apartment,Managers,135000.0,180000.0,9000.0,1.3333333333333333,0.06666666666666667,33750.0,0.0,0.0,0.0,961704.0,3.0,3.0,0.0
223033,0,31.167123287671235,11.145205479452056,Low,10-20 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,126000.0,545040.0,20677.5,4.325714285714286,0.16410714285714287,63000.0,1.0,1.0,0.0,135000.0,15.0,5.0,4.0
443703,0,30.61917808219178,7.956164383561644,High,5-10 Years,30-40,Very High Burden,Secondary / secondary special,Married,Office apartment,Laborers,180000.0,450000.0,48465.0,2.5,0.26925,45000.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0
296102,0,59.25479452054795,2.356164383561644,Low,2-5 Years,50-60,Very Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,117000.0,95940.0,9472.5,0.82,0.08096153846153846,58500.0,6.0,3.0,3.0,851438.52,1.0,0.0,0.0
206042,0,27.797260273972604,2.8465753424657536,Medium,2-5 Years,20-30,Very High Burden,Higher education,Married,House / apartment,Core staff,144900.0,1006920.0,48573.0,6.949068322981367,0.3352173913043478,48300.0,7.0,4.0,3.0,1741567.5,2.0,1.0,0.0
371482,1,66.31780821917808,,Very Low,,60-70,Moderate Burden,Secondary / secondary special,Widow,House / apartment,,94500.0,307557.0,13675.5,3.2545714285714284,0.1447142857142857,94500.0,7.0,5.0,2.0,686313.0,6.0,2.0,2.0
254561,0,29.80821917808219,9.616438356164384,Very High,5-10 Years,20-30,Low Burden,Secondary / secondary special,Separated,House / apartment,,315000.0,283500.0,33772.5,0.9,0.10721428571428572,315000.0,1.0,1.0,0.0,900000.0,4.0,2.0,0.0
337459,0,33.87397260273973,9.821917808219178,Very High,5-10 Years,30-40,Very Low Burden,Higher education,Married,House / apartment,Core staff,351000.0,270000.0,28350.0,0.7692307692307693,0.08076923076923077,87750.0,0.0,0.0,0.0,961704.0,3.0,3.0,0.0
400300,0,45.64931506849315,4.6136986301369864,Low,2-5 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,112500.0,679500.0,19867.5,6.04,0.1766,56250.0,3.0,2.0,1.0,2952193.77,2.0,2.0,0.0
437654,0,61.8054794520548,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Widow,House / apartment,,94500.0,1042560.0,34456.5,11.032380952380953,0.3646190476190476,94500.0,5.0,1.0,4.0,1086313.5,4.0,2.0,1.0
241247,0,26.734246575342464,2.463013698630137,Low,2-5 Years,20-30,Very Low Burden,Secondary / secondary special,Single / not married,With parents,Accountants,135000.0,270000.0,13500.0,2.0,0.1,135000.0,3.0,0.0,3.0,259555.5,5.0,3.0,0.0
213356,0,56.24109589041096,,Medium,,50-60,Low Burden,Secondary / secondary special,Separated,House / apartment,,139500.0,276277.5,19777.5,1.980483870967742,0.1417741935483871,139500.0,4.0,1.0,3.0,467142.75,1.0,1.0,0.0
279515,0,31.59178082191781,10.057534246575342,Low,10-20 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,183384.0,15682.5,1.63008,0.1394,28125.0,6.0,6.0,0.0,1473637.5,2.0,1.0,0.0
138758,0,24.515068493150686,4.909589041095891,Medium,2-5 Years,20-30,Moderate Burden,Secondary / secondary special,Civil marriage,With parents,Cooking staff,157500.0,553806.0,26770.5,3.5162285714285715,0.16997142857142858,78750.0,0.0,0.0,0.0,961704.0,3.0,3.0,0.0
302627,0,64.86575342465754,,Low,,60-70,High Burden,Secondary / secondary special,Widow,House / apartment,,126000.0,948582.0,27864.0,7.528428571428571,0.22114285714285714,126000.0,6.0,1.0,5.0,1186988.85,10.0,5.0,0.0
276370,0,48.43561643835616,8.35068493150685,High,5-10 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,166500.0,1078200.0,31522.5,6.475675675675675,0.18932432432432433,83250.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
379200,0,30.594520547945205,1.4986301369863013,Very High,0-2 Years,30-40,High Burden,Secondary / secondary special,Married,With parents,Cooking staff,270000.0,1030680.0,63184.5,3.8173333333333335,0.23401666666666668,90000.0,3.0,2.0,1.0,7659976.5,2.0,2.0,0.0
369141,0,28.572602739726026,2.786301369863014,High,2-5 Years,20-30,Low Burden,Higher education,Married,House / apartment,Managers,180000.0,417024.0,25330.5,2.3168,0.140725,60000.0,6.0,3.0,3.0,1390929.975,4.0,4.0,0.0
334221,0,37.893150684931506,6.120547945205479,High,5-10 Years,30-40,Moderate Burden,Secondary / secondary special,Married,With parents,Accountants,225000.0,485640.0,41674.5,2.1584,0.18522,75000.0,9.0,3.0,6.0,2847934.485,1.0,1.0,0.0
212845,0,58.06027397260274,7.635616438356164,Very Low,5-10 Years,50-60,High Burden,Secondary / secondary special,Separated,House / apartment,Laborers,99000.0,225000.0,22252.5,2.272727272727273,0.22477272727272726,99000.0,5.0,1.0,4.0,799740.0,1.0,1.0,0.0
181316,0,63.0,,Very Low,,60-70,Moderate Burden,Secondary / secondary special,Widow,House / apartment,,54000.0,157500.0,7875.0,2.9166666666666665,0.14583333333333334,54000.0,8.0,2.0,6.0,1085340.6,1.0,1.0,0.0
218789,1,40.728767123287675,20.40821917808219,Medium,20+ Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,157500.0,417024.0,22621.5,2.6477714285714287,0.14362857142857144,78750.0,3.0,1.0,2.0,902803.5,3.0,3.0,0.0
311004,0,35.72054794520548,3.4657534246575343,Very High,2-5 Years,30-40,Low Burden,Higher education,Single / not married,House / apartment,Managers,252000.0,900000.0,31887.0,3.5714285714285716,0.12653571428571428,63000.0,4.0,2.0,2.0,11642805.0,3.0,3.0,0.0
263600,0,28.328767123287673,2.8876712328767122,Low,2-5 Years,20-30,High Burden,Higher education,Married,House / apartment,Core staff,108000.0,360000.0,23755.5,3.3333333333333335,0.21995833333333334,36000.0,1.0,1.0,0.0,6030000.0,5.0,1.0,3.0
409779,0,48.74520547945205,0.3178082191780822,Low,0-2 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,,135000.0,742500.0,38038.5,5.5,0.28176666666666667,67500.0,0.0,0.0,0.0,961704.0,4.0,4.0,0.0
400184,0,43.93424657534246,5.854794520547945,Medium,5-10 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Sales staff,157500.0,553806.0,26770.5,3.5162285714285715,0.16997142857142858,78750.0,5.0,2.0,3.0,490113.0,5.0,5.0,0.0
420411,0,38.484931506849314,1.106849315068493,High,0-2 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,180000.0,497520.0,39307.5,2.764,0.218375,90000.0,0.0,0.0,0.0,961704.0,10.0,4.0,2.0
348715,0,34.10958904109589,1.8520547945205479,Low,0-2 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,Core staff,112500.0,646920.0,25195.5,5.7504,0.22396,28125.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
302137,0,50.67123287671233,2.9068493150684933,High,2-5 Years,50-60,Very High Burden,Incomplete higher,Married,House / apartment,Drivers,180000.0,1971072.0,68643.0,10.9504,0.38135,90000.0,4.0,0.0,4.0,222745.5,6.0,6.0,0.0
295856,1,29.24109589041096,0.5698630136986301,Low,0-2 Years,20-30,Very High Burden,Incomplete higher,Separated,House / apartment,Drivers,112500.0,1256400.0,44644.5,11.168,0.39684,56250.0,1.0,0.0,1.0,39600.0,9.0,2.0,5.0
395378,0,56.18904109589041,3.180821917808219,Very High,2-5 Years,50-60,Very Low Burden,Secondary / secondary special,Married,House / apartment,,297000.0,566055.0,18387.0,1.905909090909091,0.06190909090909091,148500.0,5.0,1.0,4.0,746770.5,2.0,2.0,0.0
328107,0,43.271232876712325,5.2904109589041095,Medium,5-10 Years,40-50,High Burden,Higher education,Single / not married,House / apartment,Laborers,148500.0,781920.0,31522.5,5.265454545454546,0.21227272727272728,74250.0,5.0,1.0,4.0,905481.0,5.0,3.0,1.0
349897,0,64.24109589041096,19.28219178082192,Medium,10-20 Years,60-70,Low Burden,Secondary / secondary special,Single / not married,House / apartment,Security staff,157500.0,753840.0,22171.5,4.7862857142857145,0.14077142857142858,157500.0,5.0,1.0,4.0,376767.0,18.0,6.0,3.0
242026,0,54.45479452054794,,Very Low,,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,,45000.0,276277.5,15115.5,6.1395,0.3359,22500.0,1.0,1.0,0.0,68654.25,5.0,3.0,2.0
315967,0,27.65753424657534,7.079452054794521,Medium,5-10 Years,20-30,Low Burden,Secondary / secondary special,Civil marriage,House / apartment,Drivers,144000.0,337500.0,18306.0,2.34375,0.127125,48000.0,5.0,4.0,1.0,429210.0,4.0,1.0,2.0
378560,0,38.56712328767123,9.243835616438357,High,5-10 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,225000.0,502497.0,39699.0,2.23332,0.17644,75000.0,10.0,1.0,9.0,1569800.88,2.0,1.0,1.0
222049,0,46.59452054794521,3.5232876712328767,Very Low,2-5 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Accountants,54000.0,71316.0,7074.0,1.3206666666666667,0.131,27000.0,8.0,5.0,3.0,2063430.0,3.0,3.0,0.0
118808,0,42.443835616438356,0.7780821917808219,Medium,0-2 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,157500.0,499500.0,28804.5,3.1714285714285713,0.1828857142857143,78750.0,0.0,0.0,0.0,961704.0,5.0,5.0,0.0
101316,0,65.24657534246575,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,45000.0,254700.0,14751.0,5.66,0.3278,22500.0,7.0,1.0,6.0,542043.9,3.0,3.0,0.0
404797,0,36.512328767123286,2.241095890410959,High,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,171000.0,605439.0,25780.5,3.540578947368421,0.15076315789473685,85500.0,1.0,1.0,0.0,107752.5,1.0,1.0,0.0
282275,0,42.915068493150685,24.252054794520546,Very Low,20+ Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,90000.0,824823.0,24246.0,9.1647,0.2694,30000.0,5.0,3.0,2.0,539365.5,2.0,2.0,0.0
301277,0,58.78904109589041,4.435616438356164,Medium,2-5 Years,50-60,High Burden,Secondary / secondary special,Married,House / apartment,Drivers,144000.0,524493.0,27288.0,3.6423125,0.1895,72000.0,3.0,1.0,2.0,1504962.0,3.0,1.0,1.0
358261,0,57.93972602739726,1.4575342465753425,Very High,0-2 Years,50-60,Moderate Burden,Higher education,Married,House / apartment,High skill tech staff,234000.0,1345500.0,36999.0,5.75,0.1581153846153846,117000.0,0.0,0.0,0.0,961704.0,3.0,3.0,0.0
429490,0,40.81369863013698,0.6794520547945205,High,0-2 Years,40-50,Low Burden,Higher education,Single / not married,With parents,,201150.0,263686.5,24781.5,1.3108948545861296,0.12319910514541386,201150.0,4.0,2.0,2.0,4709250.0,0.0,0.0,0.0
140163,0,37.33424657534247,2.7424657534246575,High,2-5 Years,30-40,High Burden,Higher education,Married,House / apartment,Managers,225000.0,1024740.0,52452.0,4.5544,0.23312,75000.0,5.0,0.0,5.0,1399194.27,2.0,2.0,0.0
452890,0,40.64931506849315,2.717808219178082,Very Low,2-5 Years,40-50,Very High Burden,Higher education,Separated,Rented apartment,Core staff,81000.0,832500.0,24471.0,10.277777777777779,0.3021111111111111,81000.0,3.0,1.0,2.0,153627.84,9.0,5.0,1.0
399714,0,41.863013698630134,1.0767123287671232,Low,0-2 Years,40-50,Very High Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,112500.0,728460.0,43506.0,6.4752,0.38672,112500.0,10.0,0.0,10.0,738326.7,2.0,2.0,0.0
451514,0,53.556164383561644,2.8904109589041096,Low,2-5 Years,50-60,Moderate Burden,Secondary / secondary special,Married,House / apartment,Cooking staff,103500.0,315000.0,15750.0,3.0434782608695654,0.15217391304347827,51750.0,3.0,2.0,1.0,317887.92,3.0,2.0,0.0
163525,0,23.12054794520548,2.473972602739726,Very Low,2-5 Years,20-30,Low Burden,Higher education,Married,House / apartment,Sales staff,81000.0,180000.0,9000.0,2.2222222222222223,0.1111111111111111,40500.0,0.0,0.0,0.0,961704.0,2.0,2.0,0.0
147228,1,45.553424657534244,5.208219178082191,High,5-10 Years,40-50,High Burden,Higher education,Married,House / apartment,Drivers,180000.0,468333.0,37129.5,2.60185,0.206275,90000.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
105693,0,56.54520547945206,2.802739726027397,Medium,2-5 Years,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,157500.0,254700.0,20119.5,1.6171428571428572,0.12774285714285713,78750.0,2.0,1.0,1.0,385393.5,21.0,3.0,9.0
166092,0,65.23013698630137,,Very Low,,60-70,Moderate Burden,Secondary / secondary special,Married,House / apartment,,67500.0,119925.0,11227.5,1.7766666666666666,0.16633333333333333,33750.0,1.0,0.0,1.0,45000.0,0.0,0.0,0.0
186074,0,44.11232876712329,5.879452054794521,Medium,5-10 Years,40-50,Low Burden,Higher education,Civil marriage,House / apartment,Laborers,157500.0,360000.0,16911.0,2.2857142857142856,0.10737142857142858,52500.0,0.0,0.0,0.0,961704.0,3.0,2.0,0.0
239911,0,65.12876712328767,,Very Low,,60-70,Low Burden,Secondary / secondary special,Single / not married,House / apartment,,76500.0,283419.0,10813.5,3.704823529411765,0.1413529411764706,76500.0,2.0,2.0,0.0,274500.0,4.0,3.0,1.0
311321,0,23.673972602739727,3.1616438356164385,High,2-5 Years,20-30,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Laborers,225000.0,781920.0,47965.5,3.4752,0.21318,112500.0,2.0,1.0,1.0,226129.54499999998,5.0,3.0,0.0
278786,1,44.52876712328767,0.5424657534246575,Medium,0-2 Years,40-50,Moderate Burden,Secondary / secondary special,Single / not married,House / apartment,Sales staff,162000.0,1035832.5,27324.0,6.394027777777778,0.16866666666666666,162000.0,9.0,7.0,2.0,1339690.5,0.0,0.0,0.0
380676,0,63.76986301369863,0.9753424657534246,Very High,0-2 Years,60-70,Moderate Burden,Incomplete higher,Separated,House / apartment,,360000.0,1345311.0,54922.5,3.736975,0.1525625,360000.0,1.0,1.0,0.0,1042560.0,17.0,5.0,0.0
225096,0,53.83561643835616,9.27945205479452,Medium,5-10 Years,50-60,High Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,144000.0,592560.0,31153.5,4.115,0.21634375,144000.0,3.0,2.0,1.0,961119.0,1.0,1.0,0.0
274352,0,30.301369863013697,0.4958904109589041,Very Low,0-2 Years,30-40,Low Burden,Secondary / secondary special,Married,Rented apartment,Security staff,90000.0,101880.0,10939.5,1.132,0.12155,45000.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
449226,0,22.975342465753425,2.0575342465753423,Medium,2-5 Years,20-30,Very Low Burden,Incomplete higher,Separated,House / apartment,Laborers,137250.0,225000.0,6318.0,1.639344262295082,0.046032786885245904,137250.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
207991,0,40.67123287671233,13.657534246575343,Very High,10-20 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Drivers,292500.0,900000.0,38133.0,3.076923076923077,0.13036923076923077,97500.0,8.0,2.0,5.0,10920258.0,4.0,4.0,0.0
333461,0,36.16986301369863,14.687671232876712,Very High,10-20 Years,30-40,Low Burden,Higher education,Married,House / apartment,Core staff,270000.0,765000.0,38250.0,2.8333333333333335,0.14166666666666666,135000.0,1.0,0.0,0.0,5625000.0,1.0,1.0,0.0
214129,0,46.63013698630137,,Very High,,40-50,Low Burden,Secondary / secondary special,Widow,House / apartment,,229500.0,675000.0,32602.5,2.9411764705882355,0.14205882352941177,229500.0,1.0,1.0,0.0,450000.0,10.0,3.0,1.0
289269,0,24.72876712328767,1.326027397260274,High,0-2 Years,20-30,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,Drivers,180000.0,180000.0,9000.0,1.0,0.05,180000.0,6.0,4.0,2.0,4015696.5,5.0,5.0,0.0
368647,0,57.205479452054796,,High,,50-60,High Burden,Secondary / secondary special,Married,House / apartment,,180000.0,1027327.5,42525.0,5.707375,0.23625,90000.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
118152,0,36.45753424657534,0.5917808219178082,Very Low,0-2 Years,30-40,High Burden,Secondary / secondary special,Single / not married,House / apartment,Sales staff,94500.0,450000.0,22018.5,4.761904761904762,0.233,94500.0,0.0,0.0,0.0,961704.0,4.0,2.0,1.0
